"user_id"!"churn"!"age"!"housing"!"credit_score"!"deposits"!"withdrawal"!"purchases_partners"!"purchases"!"cc_taken"!"cc_recommended"!"cc_disliked"!"cc_liked"!"cc_application_begin"!"app_downloaded"!"web_user"!"app_web_user"!"ios_user"!"android_user"!"registered_phones"!"payment_type"!"waiting_4_loan"!"cancelled_loan"!"received_loan"!"rejected_loan"!"zodiac_sign"!"left_for_two_month_plus"!"left_for_one_month"!"rewards_earned"!"reward_rate"!"is_referred"!"churn_probability"!"churn_prediction"!"risk_level"!"created_at"
47288!0!48!r!540.0!0!0!22!0!0!145!0!0!8!1!1!1!1!1!2!bi-weekly!0!0!0!0!capricorn!0!0!54!1.8!0!0.1832941323518753!0!Low!2025-10-20 18:59:27.721
47291!0!29!r!526.0!1!0!100!1!0!237!0!0!7!1!0!0!0!1!2!na!0!0!0!0!taurus!0!0!54!1.8!0!0.08279120177030563!0!Low!2025-10-20 18:59:27.932
47297!0!34!na!557.8!0!0!5!0!0!19!0!0!2!1!1!1!1!0!0!bi-weekly!0!0!0!0!pisces!0!0!3!0.25!1!0.3588791489601135!0!Medium!2025-10-20 18:59:28.144
47301!0!35!r!453.0!1!0!191!1!0!255!0!0!35!1!1!1!0!1!0!bi-weekly!0!0!0!0!virgo!0!0!66!2.2!1!0.06718513369560242!0!Low!2025-10-20 18:59:28.339
47303!0!34!r!520.0!0!0!0!0!0!205!0!0!3!1!1!1!0!1!0!bi-weekly!0!0!0!0!cancer!1!0!52!1.73!0!0.37494251132011414!0!Medium!2025-10-20 18:59:28.534
47304!0!32!r!561.0!0!0!54!0!0!95!0!0!9!1!1!1!1!0!2!na!0!0!0!0!aries!1!0!23!0.79!0!0.32425081729888916!0!Medium!2025-10-20 18:59:28.741
47309!0!49!na!534.4!22!1!44!21!0!126!0!0!3!1!0!0!0!1!0!na!0!0!0!0!capricorn!0!0!29!0.97!0!0.15041367709636688!0!Low!2025-10-20 18:59:28.941
47310!0!36!na!541.6!0!0!2!0!0!10!0!0!1!1!0!0!0!1!2!bi-weekly!0!0!0!0!na!0!0!4!0.13!0!0.4882381856441498!0!Medium!2025-10-20 18:59:29.143
47311!1!28!r!547.0!0!0!0!0!0!96!0!0!7!1!0!0!1!1!2!bi-weekly!0!0!0!0!pisces!0!0!39!1.3!0!0.5969722270965576!1!Medium!2025-10-20 18:59:29.377
47315!0!32!o!541.0!6!2!114!5!0!241!0!0!47!1!0!0!1!0!0!bi-weekly!0!0!0!0!leo!0!0!62!2.07!1!0.060731008648872375!0!Low!2025-10-20 18:59:29.576
47316!0!22!r!605.0!0!0!0!0!0!201!5!0!29!1!0!0!0!1!0!semi-monthly!0!0!0!0!aries!0!0!61!2.03!0!0.2609005868434906!0!Low!2025-10-20 18:59:29.773
47317!0!34!r!548.0!1!0!65!1!0!161!0!0!11!1!1!1!1!0!0!bi-weekly!0!0!0!0!aries!0!0!37!1.23!0!0.18094545602798462!0!Low!2025-10-20 18:59:29.967
47320!1!24!na!529.0!0!0!0!0!0!15!0!0!3!1!1!1!0!1!0!monthly!0!0!0!0!scorpio!0!0!8!0.27!0!0.746791422367096!1!High!2025-10-20 18:59:30.160
47323!0!45!o!551.0!6!1!40!6!0!85!0!0!7!1!1!1!1!0!0!monthly!0!0!0!0!aquarius!0!0!21!0.95!1!0.126454696059227!0!Low!2025-10-20 18:59:30.382
47325!1!19!na!517.0!6!0!24!6!0!30!0!0!12!1!1!1!0!1!0!bi-weekly!0!0!0!0!aries!1!0!7!0.23!1!0.7301939129829407!1!High!2025-10-20 18:59:30.576
47328!1!40!r!550.0!3!2!19!3!0!27!0!0!4!1!1!1!0!1!0!na!0!0!0!0!aquarius!0!0!14!0.67!1!0.26935428380966187!0!Low!2025-10-20 18:59:30.772
47334!0!36!na!507.0!0!0!21!0!0!17!0!0!3!1!0!0!1!0!0!weekly!0!0!0!0!cancer!0!0!5!0.42!0!0.2634468376636505!0!Low!2025-10-20 18:59:30.970
47335!0!39!o!423.0!0!0!0!0!0!129!0!0!16!1!1!1!0!1!0!semi-monthly!0!0!0!0!leo!0!0!48!1.6!0!0.3444478213787079!0!Medium!2025-10-20 18:59:31.160
47337!1!25!r!555.0!0!0!0!0!0!104!4!0!4!1!1!1!1!0!0!na!0!0!1!0!leo!0!0!40!1.33!0!0.7052534818649292!1!High!2025-10-20 18:59:31.361
47341!1!27!r!529.0!0!0!0!0!0!118!0!0!4!1!1!1!0!1!0!bi-weekly!0!0!0!0!sagittarius!0!0!37!1.23!0!0.647709846496582!1!Medium!2025-10-20 18:59:31.611
47343!0!23!na!639.0!0!0!23!0!0!57!0!0!2!1!1!1!0!1!0!na!0!0!0!0!gemini!0!0!14!0.47!0!0.22986313700675964!0!Low!2025-10-20 18:59:31.809
47345!1!33!na!491.6!0!0!0!0!0!21!0!0!0!1!0!0!1!0!0!weekly!0!0!0!0!taurus!0!0!15!0.5!0!0.8174705505371094!1!High!2025-10-20 18:59:32.057
47347!0!27!na!561.0!0!0!0!0!0!17!0!0!1!1!1!1!0!1!0!weekly!0!0!0!0!gemini!0!0!26!0.87!0!0.7152207493782043!1!High!2025-10-20 18:59:32.276
47350!0!37!o!505.0!8!2!54!7!0!175!0!0!17!1!1!1!0!1!0!bi-weekly!0!0!0!0!pisces!0!0!51!1.7!1!0.17658387124538422!0!Low!2025-10-20 18:59:32.480
47353!1!25!na!503.0!0!0!8!0!0!11!0!0!2!1!0!0!0!1!0!bi-weekly!0!0!0!0!aquarius!0!0!8!0.8!0!0.20089437067508698!0!Low!2025-10-20 18:59:32.724
32451!0!62!na!577.0!0!0!38!0!0!148!0!0!2!1!1!1!1!0!0!bi-weekly!0!0!0!0!aquarius!0!0!41!1.37!0!0.1898128241300583!0!Low!2025-10-20 18:41:04.251
32458!0!31!r!566.0!1!0!189!1!0!261!0!0!13!1!1!1!0!1!0!na!0!0!0!0!taurus!1!0!66!2.2!0!0.0676235556602478!0!Low!2025-10-20 18:41:04.623
32463!0!29!r!493.0!0!0!0!0!0!166!0!0!3!1!1!1!1!0!3!semi-monthly!0!0!0!0!aquarius!1!0!46!1.53!1!0.45875194668769836!0!Medium!2025-10-20 18:41:04.821
32464!0!27!r!561.0!0!0!33!0!0!70!0!0!10!1!1!1!1!0!0!weekly!0!0!0!0!libra!0!0!21!0.7!1!0.23652759194374084!0!Low!2025-10-20 18:41:05.030
32465!0!40!r!489.0!11!4!12!11!0!15!0!0!0!1!1!1!1!0!0!bi-weekly!0!0!0!0!leo!1!0!12!0.4!0!0.3686998188495636!0!Medium!2025-10-20 18:41:05.223
32466!0!35!na!573.0!0!0!2!0!0!5!0!0!0!1!0!0!1!0!0!na!0!0!0!0!libra!0!0!2!0.0699999999999999!0!0.3575221300125122!0!Medium!2025-10-20 18:41:05.417
47354!0!25!r!528.0!4!0!60!4!0!120!0!0!17!1!0!0!0!1!0!bi-weekly!0!0!0!0!cancer!0!0!36!1.2!1!0.1487303376197815!0!Low!2025-10-20 18:59:32.922
47355!0!38!na!520.0!0!0!0!0!0!8!0!0!0!1!1!1!1!0!0!bi-weekly!0!0!0!0!leo!1!0!2!0.0699999999999999!0!0.749157190322876!1!High!2025-10-20 18:59:33.112
47358!1!28!r!581.8!0!0!44!0!0!65!0!0!11!1!1!1!1!0!0!bi-weekly!0!0!0!0!gemini!1!0!28!0.93!1!0.1516844630241394!0!Low!2025-10-20 18:59:33.309
47361!0!29!na!498.2!7!1!67!7!0!101!0!0!23!1!0!0!1!0!0!bi-weekly!0!0!0!0!aries!0!0!19!0.9!1!0.12232137471437454!0!Low!2025-10-20 18:59:33.508
47362!1!21!na!535.8!5!2!0!4!0!30!0!0!0!1!0!0!1!0!0!weekly!0!0!0!0!sagittarius!1!0!13!0.43!0!0.8592649102210999!1!High!2025-10-20 18:59:33.709
47363!0!27!na!532.2!23!1!63!23!0!120!0!0!11!1!0!0!0!1!0!bi-weekly!0!0!0!0!na!0!0!27!0.9!1!0.18402551114559174!0!Low!2025-10-20 18:59:33.926
47370!1!28!r!561.0!0!0!0!0!0!187!0!0!14!1!0!0!0!1!2!bi-weekly!0!0!0!0!cancer!0!0!64!2.13!1!0.40732479095458984!0!Medium!2025-10-20 18:59:34.125
47372!0!30!na!548.0!0!0!13!0!0!21!0!0!3!1!0!0!0!1!0!bi-weekly!0!0!0!0!gemini!0!0!13!0.43!1!0.36523154377937317!0!Medium!2025-10-20 18:59:34.343
47374!0!39!na!517.0!13!1!23!13!0!60!0!0!7!1!1!1!0!1!0!na!0!0!0!0!gemini!0!0!16!0.84!1!0.11942093819379807!0!Low!2025-10-20 18:59:34.606
47375!1!23!r!515.0!4!4!6!4!0!9!0!0!4!1!0!0!1!0!2!bi-weekly!0!0!0!0!virgo!0!0!2!0.0699999999999999!0!0.4386760890483856!0!Medium!2025-10-20 18:59:34.802
47378!0!50!r!516.0!1!0!6!1!0!44!0!0!20!1!1!1!1!0!0!na!0!0!0!0!cancer!0!0!2!0.1!1!0.48828378319740295!0!Medium!2025-10-20 18:59:34.999
47381!0!40!r!537.0!0!0!43!0!0!121!0!0!7!1!1!1!1!0!0!bi-weekly!0!0!0!0!sagittarius!0!0!30!1.0!1!0.23412680625915527!0!Low!2025-10-20 18:59:35.198
47383!1!21!na!595.0!0!0!0!0!0!0!0!0!0!0!0!0!0!0!0!bi-weekly!0!0!0!0!virgo!1!0!1!0.0!0!0.8634424209594727!1!High!2025-10-20 18:59:35.391
47384!1!22!r!525.0!1!0!1!1!0!0!0!0!0!1!0!0!1!0!0!bi-weekly!0!0!0!0!na!0!0!2!0.33!1!0.5870612859725952!1!Medium!2025-10-20 18:59:35.586
47387!1!19!na!579.2!0!0!0!0!0!6!0!0!0!1!1!1!0!1!0!bi-weekly!0!0!0!0!scorpio!0!0!4!0.0!0!0.8530469536781311!1!High!2025-10-20 18:59:35.887
47388!1!42!r!551.0!0!0!2!0!0!4!0!0!4!1!1!1!1!1!2!weekly!0!0!0!0!pisces!0!0!2!0.0699999999999999!1!0.38511955738067627!0!Medium!2025-10-20 18:59:36.106
47393!0!24!r!497.0!2!0!15!2!0!15!0!0!5!1!1!1!1!0!0!weekly!0!0!0!0!virgo!1!0!8!0.27!0!0.4001989960670471!0!Medium!2025-10-20 18:59:36.296
47394!0!41!na!553.4!4!3!11!4!0!15!0!0!1!1!1!1!1!0!0!bi-weekly!0!0!0!0!sagittarius!0!0!7!1.0!0!0.4053329527378082!0!Medium!2025-10-20 18:59:36.489
47397!0!38!na!552.0!0!0!59!0!0!128!0!0!18!1!1!1!0!1!0!na!0!0!0!0!libra!0!0!37!1.23!1!0.2489345371723175!0!Low!2025-10-20 18:59:36.687
47400!1!23!r!472.0!4!0!4!4!0!35!0!0!3!1!0!0!0!1!0!bi-weekly!0!0!0!0!pisces!0!0!11!0.37!0!0.639661431312561!1!Medium!2025-10-20 18:59:36.884
47420!0!40!na!451.0!25!3!30!25!0!61!0!0!5!1!0!0!1!0!0!bi-weekly!0!0!0!0!cancer!0!0!27!0.9!0!0.19999942183494568!0!Low!2025-10-20 18:59:37.080
47421!1!27!na!527.0!0!0!0!0!0!26!0!0!1!1!0!0!1!0!0!bi-weekly!0!0!0!0!scorpio!0!0!7!0.23!0!0.7565365433692932!1!High!2025-10-20 18:59:37.278
47427!0!23!na!587.0!0!0!29!0!0!46!0!0!9!1!1!1!1!0!0!semi-monthly!0!0!0!0!sagittarius!0!0!16!0.8!0!0.1263926774263382!0!Low!2025-10-20 18:59:37.489
47436!1!43!r!528.0!0!0!0!0!1!208!0!0!28!1!1!1!0!1!0!bi-weekly!0!0!0!0!capricorn!0!1!67!2.23!0!0.35774853825569153!0!Medium!2025-10-20 18:59:37.684
47439!1!28!r!559.0!0!0!6!0!2!235!0!0!31!1!1!1!0!1!0!na!0!0!0!0!aries!0!0!67!2.23!0!0.22997961938381195!0!Low!2025-10-20 18:59:37.878
47442!1!23!na!529.4!5!0!23!5!0!65!0!0!3!1!0!0!0!1!0!weekly!0!0!0!0!na!1!0!18!0.8199999999999998!1!0.465717077255249!0!Medium!2025-10-20 18:59:38.073
47449!1!31!na!559.4!0!0!3!0!0!1!0!0!0!1!0!0!0!1!0!bi-weekly!0!0!0!0!libra!0!0!4!0.13!0!0.39982321858406067!0!Medium!2025-10-20 18:59:38.269
47454!0!38!na!492.0!0!0!15!0!0!66!0!0!0!1!1!1!0!1!0!semi-monthly!0!0!0!0!virgo!0!0!25!0.83!0!0.49079418182373047!0!Medium!2025-10-20 18:59:38.583
47456!1!46!na!548.0!0!0!9!0!0!10!0!0!4!1!0!0!0!1!0!semi-monthly!0!0!0!0!leo!0!0!4!0.13!0!0.31060290336608887!0!Medium!2025-10-20 18:59:38.790
47460!1!29!na!480.0!0!0!5!0!0!13!0!0!4!1!0!0!1!0!2!bi-weekly!0!0!0!0!libra!1!0!3!0.3!0!0.36270955204963684!0!Medium!2025-10-20 18:59:38.995
47461!0!36!na!507.0!2!1!37!2!0!70!0!0!7!1!1!1!0!1!0!bi-weekly!0!0!0!0!capricorn!0!0!24!0.8!1!0.34778207540512085!0!Medium!2025-10-20 18:59:39.188
47463!1!38!r!556.4!1!0!5!1!0!20!0!0!2!1!0!0!1!0!0!bi-weekly!0!0!0!0!pisces!0!0!6!0.2!1!0.4561137557029724!0!Medium!2025-10-20 18:59:39.392
47466!1!29!na!461.0!10!0!15!10!0!18!0!0!5!1!1!1!0!1!0!bi-weekly!0!0!0!0!na!0!0!13!0.43!1!0.5886443257331848!1!Medium!2025-10-20 18:59:39.590
47468!1!49!r!565.0!0!0!0!0!0!100!0!0!19!1!1!1!0!1!0!monthly!0!0!0!0!leo!0!0!42!1.4!0!0.4810483157634735!0!Medium!2025-10-20 18:59:39.784
47470!0!20!na!572.0!1!0!19!1!0!32!0!0!2!1!0!0!1!0!0!bi-weekly!0!0!0!0!aries!1!0!11!0.37!0!0.24630822241306305!0!Low!2025-10-20 18:59:39.978
47473!0!28!na!544.4!0!0!0!0!1!17!0!0!0!1!0!0!0!1!0!na!0!0!0!0!aries!0!0!2!0.0699999999999999!0!0.686516284942627!1!Medium!2025-10-20 18:59:40.177
47477!0!32!r!522.4!0!0!0!0!0!10!0!0!2!1!1!1!1!0!0!monthly!0!0!0!0!virgo!0!0!10!0.33!0!0.6843998432159424!1!Medium!2025-10-20 18:59:40.373
47478!0!22!r!557.0!1!0!22!1!0!40!0!0!2!1!1!1!0!1!0!semi-monthly!0!0!0!0!libra!0!0!17!0.5700000000000001!1!0.3004293739795685!0!Medium!2025-10-20 18:59:40.564
47479!1!36!r!514.0!2!2!3!2!0!6!0!0!2!1!1!1!1!0!0!na!0!0!0!0!gemini!0!0!2!0.0699999999999999!0!0.5119059681892395!1!Medium!2025-10-20 18:59:40.754
47480!0!24!na!411.0!0!0!15!0!0!24!0!0!4!1!1!1!0!1!0!weekly!0!0!0!0!taurus!0!0!5!0.71!1!0.1621299684047699!0!Low!2025-10-20 18:59:40.946
47482!0!37!na!537.0!0!0!78!0!0!146!0!0!18!1!1!1!0!1!0!monthly!0!0!0!0!virgo!1!0!43!1.4300000000000002!1!0.13749471306800842!0!Low!2025-10-20 18:59:41.141
47483!0!29!na!583.2!1!0!32!1!0!53!0!0!6!1!1!1!0!1!0!bi-weekly!0!0!0!0!sagittarius!0!0!11!0.58!0!0.1422606259584427!0!Low!2025-10-20 18:59:41.351
47484!1!19!r!503.0!0!0!0!0!0!66!0!0!15!1!1!1!0!1!2!bi-weekly!0!0!0!0!leo!0!0!32!1.0699999999999998!0!0.7796323895454407!1!High!2025-10-20 18:59:41.548
47486!1!42!r!554.0!1!1!21!1!0!23!0!0!10!1!1!1!1!0!0!weekly!0!0!0!0!na!0!0!7!0.23!0!0.5540655851364136!1!Medium!2025-10-20 18:59:41.746
47487!0!23!r!513.0!9!2!24!9!0!72!0!0!4!1!0!0!0!1!0!semi-monthly!0!0!0!0!taurus!0!0!12!0.8!0!0.09589789062738419!0!Low!2025-10-20 18:59:41.938
47491!0!42!o!570.0!0!0!22!0!0!66!0!0!4!1!1!1!0!1!0!monthly!0!0!0!0!pisces!0!0!14!0.78!0!0.07591567933559418!0!Low!2025-10-20 18:59:42.136
47494!0!39!na!587.0!0!0!0!0!0!3!0!0!0!1!1!1!1!0!0!weekly!0!0!0!0!leo!1!0!2!0.0699999999999999!0!0.695067286491394!1!Medium!2025-10-20 18:59:42.346
47496!0!31!na!526.0!0!0!38!0!0!108!0!0!2!1!1!1!1!0!0!bi-weekly!0!0!0!0!gemini!0!0!28!0.93!1!0.28557106852531433!0!Low!2025-10-20 18:59:42.541
47497!0!25!r!634.0!17!2!61!15!0!115!0!0!5!1!1!1!1!0!0!na!0!0!0!0!scorpio!0!0!30!1.0!1!0.1851474791765213!0!Low!2025-10-20 18:59:42.743
47507!1!25!na!468.0!8!0!18!8!0!53!0!0!3!1!0!0!1!0!0!bi-weekly!0!0!0!0!taurus!0!0!13!0.43!0!0.3478967845439911!0!Medium!2025-10-20 18:59:42.989
47508!0!21!na!648.0!0!0!23!0!0!41!0!0!0!1!1!1!0!1!0!bi-weekly!0!0!0!0!na!0!0!23!0.77!0!0.208046093583107!0!Low!2025-10-20 18:59:43.219
47512!0!34!r!531.0!0!0!0!0!0!229!0!0!3!1!1!1!0!1!0!monthly!0!0!0!0!aries!0!0!67!2.23!0!0.3697909116744995!0!Medium!2025-10-20 18:59:43.417
47516!0!34!na!633.0!0!0!3!0!0!10!0!0!1!1!0!0!0!1!0!bi-weekly!0!0!0!0!na!0!0!1!0.14!1!0.1901664435863495!0!Low!2025-10-20 18:59:43.615
47521!1!38!o!544.0!0!0!0!0!0!75!0!0!6!1!1!1!1!0!0!bi-weekly!0!0!0!0!aries!0!0!29!0.97!0!0.6992496252059937!1!Medium!2025-10-20 18:59:43.853
47524!0!22!r!523.0!0!0!1!0!0!32!0!0!2!1!1!1!0!1!0!bi-weekly!0!0!0!0!aquarius!0!0!25!0.83!0!0.7250317931175232!1!High!2025-10-20 18:59:44.068
47528!1!20!na!535.6!0!0!4!0!0!13!0!0!0!1!1!1!1!0!0!weekly!0!0!0!0!virgo!0!0!6!0.24!1!0.5332685708999634!1!Medium!2025-10-20 18:59:44.290
47530!0!27!na!571.8!0!0!1!0!0!5!0!0!0!1!0!0!0!1!0!na!0!0!0!0!pisces!0!0!1!0.0!0!0.8505353927612305!1!High!2025-10-20 18:59:44.587
47532!1!44!r!507.0!0!0!8!0!0!36!0!0!0!1!0!0!0!1!2!bi-weekly!0!0!0!0!taurus!0!0!18!0.6!0!0.6061311364173889!1!Medium!2025-10-20 18:59:44.869
47533!1!26!r!543.0!0!0!6!0!0!5!0!0!0!1!0!0!0!1!0!weekly!0!0!0!0!aries!0!0!4!0.5!0!0.13015253841876984!0!Low!2025-10-20 18:59:45.064
47534!1!23!na!571.0!0!0!0!0!0!218!0!0!7!1!0!0!0!1!0!bi-weekly!0!0!0!0!libra!1!0!46!1.53!1!0.6923853158950806!1!Medium!2025-10-20 18:59:45.256
47536!0!26!na!487.0!0!0!45!0!0!101!0!0!1!1!0!0!0!1!2!bi-weekly!0!0!0!0!capricorn!1!0!32!1.0699999999999998!0!0.18339738249778748!0!Low!2025-10-20 18:59:45.452
47541!0!35!r!586.0!1!0!12!1!0!5!0!0!0!1!1!1!0!1!0!bi-weekly!0!0!0!0!gemini!0!0!8!0.27!0!0.20429477095603943!0!Low!2025-10-20 18:59:45.698
47544!1!25!na!537.6!0!0!0!0!0!5!0!0!0!1!1!1!1!0!2!bi-weekly!0!0!0!0!leo!0!0!2!0.0699999999999999!0!0.7386800646781921!1!High!2025-10-20 18:59:45.905
47551!0!30!na!473.4!0!0!17!0!0!49!0!0!2!1!1!1!1!0!0!semi-monthly!0!0!0!0!virgo!0!0!10!0.48!0!0.29227373003959656!0!Low!2025-10-20 18:59:46.134
47569!1!41!na!481.0!0!0!33!0!0!69!0!0!1!1!0!0!0!1!0!bi-weekly!0!0!0!0!sagittarius!1!0!18!0.6!0!0.3866496980190277!0!Medium!2025-10-20 18:59:47.784
47572!1!25!r!639.0!0!0!52!0!0!138!0!0!11!1!1!1!1!0!3!bi-weekly!0!0!0!0!cancer!0!0!36!1.2!1!0.2476375699043274!0!Low!2025-10-20 18:59:47.978
47577!1!46!r!515.0!2!0!16!2!0!44!0!0!4!1!1!1!1!0!0!weekly!0!0!0!0!libra!0!0!15!0.5!1!0.4534422755241394!0!Medium!2025-10-20 18:59:48.170
47579!1!32!na!513.2!0!0!2!0!0!0!0!0!0!1!1!1!1!0!0!bi-weekly!0!0!0!0!gemini!1!0!1!0.04!0!0.45350897312164307!0!Medium!2025-10-20 18:59:48.427
47582!1!21!r!500.0!3!0!71!3!0!109!0!0!6!1!1!1!0!1!0!weekly!0!0!0!0!cancer!0!0!38!1.27!1!0.18466196954250336!0!Low!2025-10-20 18:59:48.637
47583!0!29!na!589.0!0!0!40!0!0!136!0!0!3!1!0!0!0!1!0!weekly!0!0!0!0!aquarius!0!0!29!0.97!1!0.11946066468954086!0!Low!2025-10-20 18:59:48.848
47584!1!19!o!563.8!2!0!13!2!0!10!0!0!0!1!1!1!0!1!0!bi-weekly!0!0!0!0!sagittarius!0!0!5!0.1699999999999999!0!0.34508079290390015!0!Medium!2025-10-20 18:59:49.048
47585!0!20!na!549.4!0!0!77!0!0!138!0!0!6!1!0!0!0!1!0!na!0!0!0!0!gemini!1!0!57!1.9!0!0.04114037752151489!0!Low!2025-10-20 18:59:49.274
47590!1!26!na!484.0!0!0!47!0!0!61!0!0!4!1!0!0!1!0!0!na!0!0!0!0!virgo!0!0!14!0.47!1!0.45519113540649414!0!Medium!2025-10-20 18:59:49.477
47592!1!20!na!516.0!0!0!0!0!0!0!0!0!0!1!0!0!1!0!0!weekly!0!0!0!0!aquarius!0!0!2!0.0699999999999999!0!0.8220961093902588!1!High!2025-10-20 18:59:49.704
47593!1!47!na!545.2!0!0!0!0!0!169!0!0!12!1!0!0!0!1!0!bi-weekly!0!0!0!0!aquarius!0!0!74!2.47!0!0.4783826470375061!0!Medium!2025-10-20 18:59:49.913
47597!0!32!r!574.0!5!2!101!5!0!137!0!0!23!1!0!0!0!1!0!weekly!0!0!0!0!sagittarius!0!0!30!1.0!1!0.15889227390289307!0!Low!2025-10-20 18:59:50.116
47598!0!24!r!510.0!1!1!16!1!0!26!0!0!6!1!1!1!0!1!2!bi-weekly!0!0!0!0!sagittarius!1!0!14!0.47!1!0.5612025856971741!1!Medium!2025-10-20 18:59:50.313
47606!1!42!na!559.8!0!0!0!0!0!189!0!0!13!1!1!1!1!0!0!bi-weekly!0!0!1!0!pisces!1!0!58!1.93!0!0.5666104555130005!1!Medium!2025-10-20 18:59:50.516
47610!0!22!na!583.4!0!0!16!0!0!45!0!0!4!1!0!0!0!1!0!monthly!0!0!0!0!gemini!0!0!8!0.8!0!0.11369957029819489!0!Low!2025-10-20 18:59:50.724
47612!1!25!r!535.0!7!1!24!6!0!66!0!0!19!1!1!1!0!1!0!bi-weekly!0!0!0!0!pisces!0!0!13!0.43!0!0.4479558765888214!0!Medium!2025-10-20 18:59:50.923
47626!1!25!r!520.0!0!0!9!0!0!20!0!0!0!1!1!1!0!1!0!bi-weekly!0!0!0!0!capricorn!0!0!6!0.2!0!0.39607053995132446!0!Medium!2025-10-20 18:59:51.128
47627!0!24!r!588.0!2!0!20!2!0!27!0!0!2!1!0!0!0!1!0!bi-weekly!0!0!0!0!aquarius!0!0!10!0.56!0!0.11397602409124374!0!Low!2025-10-20 18:59:51.335
47628!0!19!na!540.8!0!0!1!0!0!0!0!0!0!1!0!0!0!1!2!weekly!0!0!0!0!sagittarius!0!0!1!0.0!0!0.6379128098487854!1!Medium!2025-10-20 18:59:51.541
47631!0!36!na!482.4!0!0!15!0!0!54!0!0!2!1!1!1!1!0!0!monthly!0!0!0!0!cancer!0!0!9!0.35!0!0.35890793800354004!0!Medium!2025-10-20 18:59:51.778
47634!0!41!na!563.0!1!0!11!1!0!11!0!0!0!1!1!1!1!0!0!bi-weekly!0!0!0!0!aries!0!0!2!0.0699999999999999!1!0.3454943597316742!0!Medium!2025-10-20 18:59:52.007
47636!1!39!o!562.0!0!0!0!0!0!10!0!0!0!1!0!0!0!1!0!monthly!0!0!0!0!gemini!0!0!7!0.0!0!0.6578560471534729!1!Medium!2025-10-20 18:59:52.218
47638!1!39!na!547.0!0!0!0!0!1!68!0!0!1!1!0!0!0!1!0!monthly!0!0!0!0!scorpio!0!0!21!0.7!0!0.8022601008415222!1!High!2025-10-20 18:59:52.432
47641!1!22!r!574.0!0!0!0!0!0!205!0!0!18!1!1!1!0!1!0!bi-weekly!0!0!0!0!libra!0!0!70!2.33!0!0.43915674090385437!0!Medium!2025-10-20 18:59:52.644
47642!1!37!na!526.0!0!0!0!0!0!228!0!0!7!1!1!1!0!1!0!weekly!0!0!0!0!pisces!1!1!48!1.6!0!0.7703054547309875!1!High!2025-10-20 18:59:52.850
47645!0!23!na!531.0!0!0!32!0!0!81!0!0!3!1!0!0!0!1!0!bi-weekly!0!0!0!0!capricorn!0!0!27!0.9!0!0.22854627668857574!0!Low!2025-10-20 18:59:53.059
47647!1!20!r!411.0!0!0!88!0!0!194!0!0!9!1!1!1!0!1!0!bi-weekly!0!0!0!0!sagittarius!0!0!47!1.5699999999999998!1!0.25778907537460327!0!Low!2025-10-20 18:59:53.274
47651!1!32!o!509.0!2!1!17!2!0!166!0!0!51!1!1!1!1!1!2!weekly!0!0!0!0!taurus!0!0!35!1.17!1!0.6244941353797913!1!Medium!2025-10-20 18:59:53.617
47654!1!30!r!542.0!0!0!0!0!0!61!0!0!5!1!0!0!0!1!0!weekly!0!0!0!0!aquarius!1!0!34!1.13!0!0.5152297019958496!1!Medium!2025-10-20 18:59:53.829
47655!1!45!na!512.0!0!0!0!0!0!7!0!0!0!1!0!0!0!1!0!monthly!0!0!0!0!virgo!0!0!4!0.13!0!0.6967789530754089!1!Medium!2025-10-20 18:59:54.033
47657!1!37!o!516.0!0!0!0!0!0!201!0!0!12!1!1!1!0!1!0!na!0!0!1!0!aries!0!0!62!2.07!0!0.5238547921180725!1!Medium!2025-10-20 18:59:54.227
32740!0!25!r!555.0!1!0!17!1!0!24!0!0!4!1!0!0!0!1!0!monthly!0!0!0!0!aquarius!0!0!10!0.33!1!0.3136766850948334!0!Medium!2025-10-20 18:41:24.578
32741!1!21!r!484.0!0!0!10!0!0!17!0!0!1!1!0!0!0!1!0!bi-weekly!0!0!0!0!gemini!0!0!8!0.27!1!0.34096044301986694!0!Medium!2025-10-20 18:41:24.949
32745!1!23!na!511.0!0!0!2!0!0!3!0!0!1!1!0!0!0!1!0!bi-weekly!0!0!0!0!libra!1!0!1!0.0!0!0.7227976322174072!1!High!2025-10-20 18:41:25.143
32749!1!53!r!532.0!0!0!0!0!0!5!0!0!2!1!1!1!1!0!0!bi-weekly!0!0!0!0!pisces!0!0!2!0.0!0!0.7238083481788635!1!High!2025-10-20 18:41:25.340
32754!0!19!na!524.2!0!0!0!0!0!174!0!0!2!1!1!1!0!1!0!bi-weekly!0!0!0!0!scorpio!0!0!50!1.67!0!0.6416380405426025!1!Medium!2025-10-20 18:41:25.541
32755!0!39!na!570.0!1!0!57!1!0!294!0!0!8!1!0!0!0!1!0!na!0!0!0!0!virgo!0!0!64!2.13!0!0.10267987102270126!0!Low!2025-10-20 18:41:25.733
32757!0!24!r!590.2!3!0!18!3!0!44!0!0!2!1!1!1!0!1!0!bi-weekly!0!0!0!0!scorpio!0!0!16!0.84!0!0.15560464560985565!0!Low!2025-10-20 18:41:25.960
32759!1!28!r!532.0!0!0!11!0!0!222!3!0!13!1!0!0!1!1!3!weekly!0!0!0!0!cancer!0!0!52!1.73!1!0.3935994803905487!0!Medium!2025-10-20 18:41:26.170
